,status_from_ipapi,country_from_ipapi,countryCode_from_ipapi,region_from_ipapi,regionName_from_ipapi,city_from_ipapi,zip_from_ipapi,lat_from_ipapi,lon_from_ipapi,timezone_from_ipapi,isp_from_ipapi,org_from_ipapi,as_from_ipapi,ipv4
22,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,139.155.182.156
23,success,Hong Kong,HK,HCW,Central and Western District,Hong Kong,,22.3964,114.109,Asia/Hong_Kong,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,UCloud (HK) Holdings Group Limited,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,45.249.245.101
24,success,Netherlands,NL,NH,North Holland,Amsterdam,1098,52.352,4.9392,Europe/Amsterdam,DigitalOcean,"Web.com, Inc.","AS14061 DigitalOcean, LLC",64.225.66.83
25,success,South Africa,ZA,WC,Western Cape,Cape Town,7945,-34.0486,18.4811,Africa/Johannesburg,Dimension Data,Dimension Data (Pty) Ltd - Optinet,AS10474 Dimension Data,197.89.40.67
26,success,Malaysia,MY,10,Selangor,Petaling Jaya,47820,3.1644,101.606,Asia/Kuala_Lumpur,Big Band Sdn Bhd,KLhost Network Sdn Bhd,AS132111 Bigband Sdn Bhd,103.215.139.109
27,success,China,CN,BJ,Beijing,Beijing,,39.9042,116.407,Asia/Shanghai,UCLOUD,Shanghai UCloud Information Technology Company Limited,AS9808 Guangdong Mobile Communication Co.Ltd.,106.75.109.137
28,success,Pakistan,PK,PB,Punjab,Faisalabad,38000,31.4274,73.085,Asia/Karachi,PTCL ITI customer 55,,AS7590 Commission on Science and Technology for,210.56.23.100
29,success,Taiwan,TW,TPE,Taiwan,Taipei,,25.0329,121.5654,Asia/Taipei,Google LLC,Google Cloud (asia-east1),AS15169 Google LLC,34.80.223.251
30,success,Germany,DE,HE,Hesse,Frankfurt am Main,60313,50.1188,8.6843,Europe/Berlin,"DigitalOcean, LLC",Digital Ocean,"AS14061 DigitalOcean, LLC",207.154.198.183
31,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,42.194.205.154
32,success,China,CN,BJ,Beijing,Haidian,,39.9822,116.306,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent Cloud Computing (Beijing) Co., Ltd",AS45090 Shenzhen Tencent Computer Systems Company Limited,192.144.216.30
33,success,Netherlands,NL,NH,North Holland,Amsterdam,1098,52.352,4.9392,Europe/Amsterdam,"DigitalOcean, LLC",Digital Ocean,"AS14061 DigitalOcean, LLC",188.166.43.209
34,success,United States,US,WA,Washington,Sunnyside,98944,46.3215,-120.0156,America/Los_Angeles,Charter Communications,Spectrum,AS20115 Charter Communications,68.116.41.6
35,success,Singapore,SG,,,Singapore,627753,1.32123,103.695,Asia/Singapore,"DigitalOcean, LLC",Digital Ocean,"AS14061 DigitalOcean, LLC",188.166.244.172
36,success,United Kingdom,GB,SCT,Scotland,Newport-on-Tay,DD6,56.4315,-2.9202,Europe/London,BT Public Internet Service,,AS2856 British Telecommunications PLC,86.179.227.193
37,success,South Korea,KR,45,Jeollabuk-do,Gunsan,54117,35.9812,126.712,Asia/Seoul,KORNET,songseunggeun,AS4766 Korea Telecom,121.154.229.125
38,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,175.24.8.247
39,success,Switzerland,CH,ZH,Zurich,Zurich,8055,47.3682,8.5671,Europe/Zurich,Sunrise Communications AG,,AS6730 Sunrise Communications AG,188.155.15.91
40,success,China,CN,BJ,Beijing,Beijing,,39.9042,116.407,Asia/Shanghai,UCLOUD,Shanghai UCloud Information Technology Company Limited,AS4811 China Telecom (Group),113.31.147.54
41,success,China,CN,ZJ,Zhejiang,Hangzhou,,30.2994,120.1612,Asia/Shanghai,Chinanet,,AS4134 CHINANET-BACKBONE,61.174.171.62
42,success,Brazil,BR,PA,Para,Belém,66000,-1.345,-48.4219,America/Belem,TELEFÔNICA BRASIL S.A,Global Village Telecom,AS10429 TELEFÔNICA BRASIL S.A,177.134.167.33
43,success,Netherlands,NL,NH,North Holland,Amsterdam,1098,52.352,4.9392,Europe/Amsterdam,"DigitalOcean, LLC","DigitalOcean, LLC","AS14061 DigitalOcean, LLC",64.225.67.170
44,success,Germany,DE,HE,Hesse,Frankfurt am Main,60313,50.1188,8.6843,Europe/Berlin,"DigitalOcean, LLC",Digital Ocean,"AS14061 DigitalOcean, LLC",165.227.154.137
45,success,Brazil,BR,RS,Rio Grande do Sul,Capao da Canoa,95555,-29.7492,-50.0025,America/Sao_Paulo,Luiza Maria de Souza Sindelar ME,Luiza Maria de Souza Sindelar ME,AS268873 Luiza Maria de Souza Sindelar ME,45.174.238.30
46,success,United States,US,TX,Texas,Dallas,75244,32.9363,-96.8231,America/Chicago,SoftLayer,"SoftLayer Technologies, Inc",AS36351 SoftLayer Technologies Inc.,169.45.169.122
47,success,China,CN,BJ,Beijing,Haidian,,39.9822,116.306,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent Cloud Computing (Beijing) Co., Ltd",AS45090 Shenzhen Tencent Computer Systems Company Limited,118.25.251.128
48,success,Russia,RU,SPE,St.-Petersburg,St Petersburg,190805,59.9456,30.2718,Europe/Moscow,ERA LLC,erahost.pro,AS38994 ERA LLC,194.61.25.28
49,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,42.192.47.135
50,success,Netherlands,NL,NH,North Holland,Amsterdam,1098,52.352,4.9392,Europe/Amsterdam,DigitalOcean,"Web.com, Inc.","AS14061 DigitalOcean, LLC",64.225.66.67
51,success,Germany,DE,HE,Hesse,Frankfurt am Main,60313,50.1188,8.6843,Europe/Berlin,"DigitalOcean, LLC","DigitalOcean, LLC","AS14061 DigitalOcean, LLC",68.183.212.10
52,success,China,CN,JS,Jiangsu,Suzhou,,31.299,120.585,Asia/Shanghai,China Mobile communications corporation,China Mobile,AS56046 China Mobile communications corporation,120.195.23.26
53,success,United States,US,NJ,New Jersey,Clifton,07014,40.8364,-74.1403,America/New_York,"DigitalOcean, LLC","Digital Ocean, Inc.","AS14061 DigitalOcean, LLC",104.236.93.241
54,success,United Arab Emirates,AE,AZ,Abu Dhabi,Al Ain City,,24.19,55.7623,Asia/Dubai,Emirates Telecommunications Corporation,Emirates Telecommunications Corporation,AS5384 Emirates Telecommunications Corporation,194.170.156.9
55,success,Bulgaria,BG,22,Sofia-Capital,Sofia,1000,42.6977,23.3219,Europe/Sofia,e-mail: noc@fastvps.biz,Technology Advanced Investment Limited,AS200391 KREZ 999 EOOD,5.188.206.102
56,success,United States,US,CA,California,Santa Clara,95054,37.3931,-121.962,America/Los_Angeles,"DigitalOcean, LLC","DigitalOcean, LLC","AS14061 DigitalOcean, LLC",164.90.157.113
57,success,China,CN,BJ,Beijing,Beijing,,39.9042,116.407,Asia/Shanghai,UCLOUD,Shanghai UCloud Information Technology Company Limited,AS9808 Guangdong Mobile Communication Co.Ltd.,106.75.79.172
58,success,Germany,DE,NW,North Rhine-Westphalia,Düsseldorf,40599,51.1878,6.8607,Europe/Berlin,BroadbandONE,DIRECTPATH,AS51167 Contabo GmbH,75.119.137.44
59,success,Brazil,BR,MG,Minas Gerais,Uberlândia,38400-000,-18.9128,-48.2755,America/Sao_Paulo,ALGAR TELECOM S/A,CIA DE TELECOMUNICACOES DO BRASIL CENTRAL,AS16735 ALGAR TELECOM S/A,200.225.216.65
60,success,South Korea,KR,41,Gyeonggi-do,Goyang-si,10461,37.661,126.8324,Asia/Seoul,Korea Telecom,Kornet,AS4766 Korea Telecom,211.252.87.118
61,success,Russia,RU,MOW,Moscow,Moscow,,55.7464,37.5365,Europe/Moscow,ADM-SERVICE,ADM Service Ltd,AS48721 ADM Service Ltd.,194.165.16.109
62,success,Hong Kong,HK,HCW,Central and Western District,Hong Kong,,22.3964,114.109,Asia/Hong_Kong,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,119.29.216.238
63,success,United States,US,LA,Louisiana,Hammond,70401,30.5259,-90.4775,America/Chicago,Charter Communications,Spectrum,AS20115 Charter Communications,66.190.200.120
64,success,Singapore,SG,,,Singapore,,1.2821,103.851,Asia/Singapore,Contabo Asia Private Limited,Contabo Asia Private Limited,AS141995 Contabo Asia Private Limited,194.233.66.111
65,success,United States,US,TX,Texas,Richardson,75081,32.9473,-96.7028,America/Chicago,"Linode, LLC",Linode,"AS63949 Linode, LLC",198.58.97.32
66,success,United States,US,VA,Virginia,Ashburn,20149,39.0438,-77.4874,America/New_York,"Amazon.com, Inc.",AWS EC2 (us-east-1),"AS14618 Amazon.com, Inc.",34.205.161.205
67,success,Japan,JP,13,Tokyo,Tokyo,102-0082,35.6887,139.745,Asia/Tokyo,Alibaba.com LLC,ALICLOUD-JP,"AS45102 Alibaba (US) Technology Co., Ltd.",47.91.19.253
68,success,Chile,CL,RM,Santiago Metropolitan,Las Condes,7550000,-33.4155,-70.6056,America/Santiago,Entel Chile S.A.,Entel Chile S.A,AS27651 ENTEL CHILE S.A.,186.67.229.154
69,success,India,IN,KA,Karnataka,Bengaluru,560100,12.9634,77.5855,Asia/Kolkata,"DigitalOcean, LLC","DigitalOcean, LLC","AS14061 DigitalOcean, LLC",134.209.149.65
70,success,South Korea,KR,11,Seoul,Songpa-dong,05670,37.508,127.1177,Asia/Seoul,Korea Telecom,Kornet,AS4766 Korea Telecom,121.165.140.242
71,success,Indonesia,ID,JK,Jakarta,Jakarta,,-6.1741,106.8296,Asia/Jakarta,PT. Media Antar Nusa,,AS138841 PT Media Andalan Nusa,103.31.47.58
72,success,Sweden,SE,M,Skåne County,Landskrona,261 61,55.8729,12.8269,Europe/Stockholm,Nordic Communication,Bredbandsson AB,AS62183 Bredbandsson AB,77.107.60.196
73,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,175.24.116.199
74,success,India,IN,TN,Tamil Nadu,Chennai,600118,12.8996,80.2209,Asia/Kolkata,Velocity Internet India Private Ltd,Velocity Internet India Private Ltd,AS134016 Velocity Internet India Private Ltd,103.60.137.80
75,success,Canada,CA,ON,Ontario,Toronto,M5A,43.6547,-79.3623,America/Toronto,"DigitalOcean, LLC",Digital Ocean,"AS14061 DigitalOcean, LLC",159.203.16.68
76,success,Netherlands,NL,NH,North Holland,Amsterdam,1098,52.352,4.9392,Europe/Amsterdam,"DigitalOcean, LLC","DigitalOcean, LLC","AS14061 DigitalOcean, LLC",165.22.207.101
77,success,United States,US,NJ,New Jersey,East Brunswick,08816,40.4306,-74.402,America/New_York,"Comcast Cable Communications, LLC","Comcast Cable Communications, Inc","AS7922 Comcast Cable Communications, LLC",69.248.86.234
78,success,China,CN,BJ,Beijing,Beijing,,39.9042,116.407,Asia/Shanghai,China Telecom (Group),"Beijing Jingdong 360 Degree E-commerce Co., Ltd.",AS4812 China Telecom (Group),114.67.122.61
79,success,China,CN,BJ,Beijing,Haidian,,39.9822,116.306,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent Cloud Computing (Beijing) Co., Ltd",AS45090 Shenzhen Tencent Computer Systems Company Limited,159.75.115.172
80,success,Hong Kong,HK,KKC,Kowloon City,Kowloon,96521,22.3163,114.1842,Asia/Hong_Kong,HKBN Enterprise Solutions HK Limited,WTT Broadband services,AS9381 HKBN Enterprise Solutions HK Limited,59.152.237.118
81,success,Spain,ES,MD,Madrid,Madrid,28041,40.5123,-3.67564,Europe/Madrid,Vodafone Global Enterprise Inc.,Vodafone Spain,AS12430 VODAFONE ESPANA S.A.U.,47.61.244.226
82,success,Germany,DE,HE,Hesse,Frankfurt am Main,60313,50.1188,8.6843,Europe/Berlin,"DigitalOcean, LLC","DigitalOcean, LLC","AS14061 DigitalOcean, LLC",142.93.160.121
83,success,Netherlands,NL,NH,North Holland,Amsterdam,1098,52.352,4.9392,Europe/Amsterdam,"DigitalOcean, LLC",Digital Ocean,"AS14061 DigitalOcean, LLC",188.166.106.126
84,success,United States,US,NV,Nevada,Las Vegas,89101,36.1697,-115.1236,America/Los_Angeles,FranTech Solutions,FranTech Solutions,AS53667 FranTech Solutions,209.141.53.114
85,success,Brazil,BR,SP,Sao Paulo,Barra Funda,68515,-23.5263,-46.6502,America/Sao_Paulo,Vogel SoluÔÔes em Telecom e InformÔtica S/A,Telbrax Ltda,AS25933 Vogel Soluções em Telecom e Informática S/A,187.1.81.161
86,success,Bulgaria,BG,22,Sofia-Capital,Sofia,1000,42.6977,23.3219,Europe/Sofia,e-mail: noc@fastvps.biz,Technology Advanced Investment Limited,AS200391 KREZ 999 EOOD,5.188.206.101
87,success,United States,US,NJ,New Jersey,Clifton,07014,40.8364,-74.1403,America/New_York,"DigitalOcean, LLC",Digital Ocean,"AS14061 DigitalOcean, LLC",104.131.102.169
88,success,Taiwan,TW,,Taiwan,Taichung,,24.1632,120.675,Asia/Taipei,EMOME,Chunghwa Telecom Co. Ltd.,AS17421 Mobile Business Group,221.120.83.75
89,success,India,IN,MP,Madhya Pradesh,Khandwa,450001,21.8303,76.3471,Asia/Kolkata,Onet Digital Networks Pvt. LTD,Onet Digital Networks Pvt. Ltd.,AS136342 Winux Communications Pvt. Ltd.,45.248.189.3
90,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,140.143.234.217
91,success,Singapore,SG,,,Singapore,,1.32429,103.893,Asia/Singapore,Starhub Internet Pte Ltd,Starhub Internet Pte Ltd,AS4657 StarHub Ltd,101.127.251.2
92,success,Greece,GR,I,Attica,Athens,,37.9842,23.7353,Europe/Athens,OTEnet,OTEnet S.A.,AS6799 Ote SA (Hellenic Telecommunications Organisation),85.72.168.90
93,success,Hong Kong,HK,NTW,Tsuen Wan District,Tsuen Wan,,22.3667,114.1,Asia/Hong_Kong,Hong Kong Broadband Network Ltd,Hong Kong Broadband Network Ltd,AS9269 Hong Kong Broadband Network Ltd.,61.244.80.223
94,success,Netherlands,NL,NH,North Holland,Amsterdam,1098,52.352,4.9392,Europe/Amsterdam,"DigitalOcean, LLC","DigitalOcean, LLC","AS14061 DigitalOcean, LLC",165.22.194.21
95,success,China,CN,TJ,Tianjin,Shuangtang,,38.8771,116.827,Asia/Shanghai,China Unicom Tianjin Province Network,,AS4837 CHINA UNICOM China169 Backbone,111.161.74.113
96,success,China,CN,GD,Guangdong,Shenzhen,,22.5318,114.1374,Asia/Shanghai,Tencent Cloud Computing,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,182.254.212.32
97,success,Russia,RU,MOW,Moscow,Moscow,,55.7464,37.5365,Europe/Moscow,ADM-SERVICE,ADM Service Ltd,AS48721 ADM Service Ltd.,194.165.16.108
98,success,United States,US,AL,Alabama,Dothan,36305,31.2201,-85.4671,America/Chicago,Charter Communications,Spectrum,AS11955 Charter Communications Inc,72.135.35.139
99,success,United States,US,CA,California,Los Angeles,90017,34.0584,-118.278,America/Los_Angeles,IT7 Networks Inc,IT7 Networks Inc,AS25820 IT7 Networks Inc,69.194.8.237
100,success,China,CN,CQ,Chongqing,Yuzhong District,,29.5407,106.514,Asia/Shanghai,Chongqing Telecom,Chinanet CQ,AS134420 Chongqing Telecom,219.153.33.234
101,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent Cloud Computing (Beijing) Co., Ltd",AS45090 Shenzhen Tencent Computer Systems Company Limited,82.156.230.109
102,success,United Kingdom,GB,ENG,England,London,SL1,51.5368,-0.6718,Europe/London,"DigitalOcean, LLC",Digital Ocean,"AS14061 DigitalOcean, LLC",159.65.48.97
103,success,Hong Kong,HK,HCW,Central and Western District,Central,96521,22.2908,114.1501,Asia/Hong_Kong,Hong Kong Broadband Network Ltd,Hong Kong Broadband Network Ltd,AS9269 Hong Kong Broadband Network Ltd.,203.186.144.134
104,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,49.233.26.59
105,success,China,CN,HE,Hebei,Gaocheng,,37.8957,114.904,Asia/Shanghai,Chinanet,Chinanet HE,AS4134 CHINANET-BACKBONE,27.128.168.225
106,success,Egypt,EG,C,Cairo Governorate,Cairo,,29.9632,31.2493,Africa/Cairo,LINKdotNET AS number,Link Egypt (Link.NET),AS24863 Link Egypt (Link.NET),45.240.88.36
107,success,China,CN,GD,Guangdong,Foshan,,23.0215,113.121,Asia/Shanghai,"Beijing Baidu Netcom Science and Technology Co., Ltd.","Beijing Baidu Netcom Science and Technology Co., Ltd.","AS38365 Beijing Baidu Netcom Science and Technology Co., Ltd.",182.61.40.124
108,success,Brazil,BR,SP,Sao Paulo,São Paulo,01000,-23.6283,-46.6409,America/Sao_Paulo,TELEFÔNICA BRASIL S.A,Vivo,AS26599 TELEFÔNICA BRASIL S.A,179.113.98.197
109,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,49.234.79.129
110,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,49.232.118.105
111,success,Russia,RU,MOW,Moscow,Moscow,,55.7464,37.5365,Europe/Moscow,ADM-SERVICE,ADM Service Ltd,AS48721 ADM Service Ltd.,194.165.16.105
112,success,Brazil,BR,SP,Sao Paulo,São Paulo,01000-000,-23.5505,-46.6333,America/Sao_Paulo,Iwnet Telecom Ltda ME,Iwnet Telecom Ltda ME,AS52527 IWNET TELECOM LTDA ME,177.152.84.140
113,success,United States,US,NV,Nevada,Las Vegas,89101,36.1697,-115.1236,America/Los_Angeles,FranTech Solutions,FranTech Solutions,AS53667 FranTech Solutions,205.185.122.102
114,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,106.52.117.111
115,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,106.54.44.202
116,success,United States,US,TN,Tennessee,Maryville,37801,35.7565,-83.9705,America/New_York,Charter Communications,Spectrum,AS20115 Charter Communications,47.226.16.147
117,success,China,CN,BJ,Beijing,Beijing,,39.9042,116.407,Asia/Shanghai,China Networks Inter-Exchange,"BeiJing Guoxin bilin Telecom Technology Co., Ltd",AS4847 China Networks Inter-Exchange,175.190.126.170
118,success,Lithuania,LT,KU,Kaunas,Kaunas,44001,54.9038,23.8924,Europe/Vilnius,Tele Asia Limited,UAB Host Baltic,AS133398 Tele Asia Limited,185.36.81.58
119,success,Mauritius,MU,GP,Grand Port District,Vieux Grand Port,,-20.3708,57.7056,Indian/Mauritius,MauritiusTelecom,Mauritius Telecom Ltd,AS23889 Mauritius Telecom Ltd,102.119.177.72
120,success,China,CN,BJ,Beijing,Beijing,,39.9042,116.407,Asia/Shanghai,Beijing Kingsoft Cloud Internet Technology Co,"Beijing Kingsoft Cloud Internet Technology Co., Ltd.",AS58466 CHINANET Guangdong province network,110.43.52.211
121,success,France,FR,OCC,Occitanie,Prayssac,46220,44.5004,1.1883,Europe/Paris,SFR SA,SFR User Data,AS15557 SFR SA,93.8.5.149
122,success,Russia,RU,MOW,Moscow,Moscow,,55.7464,37.5365,Europe/Moscow,ADM-SERVICE,ADM Service Ltd,AS48721 ADM Service Ltd.,194.165.16.89
123,success,United States,US,CA,California,Santa Clara,95051,37.3417,-121.9753,America/Los_Angeles,"DigitalOcean, LLC","DigitalOcean, LLC","AS14061 DigitalOcean, LLC",157.245.238.196
124,success,Peru,PE,ICA,Ica,Ica,,-14.0641,-75.7292,America/Lima,Telefonica del Peru S.A.A.,Telefonica del Peru S.A.A,AS6147 Telefonica del Peru S.A.A.,200.48.37.68
125,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,42.193.173.61
126,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,111.229.50.25
127,success,South Korea,KR,11,Seoul,Seoul,02878,37.5949,126.9869,Asia/Seoul,LGTELECOM,Pubnetplus,AS17853 LGTELECOM,117.111.1.178
128,success,Russia,RU,MOW,Moscow,Moscow,,55.7464,37.5365,Europe/Moscow,ADM-SERVICE,ADM Service Ltd,AS48721 ADM Service Ltd.,194.165.16.44
129,success,Vietnam,VN,20,Tinh Thai Binh,Ha Dong,,20.9799,105.78,Asia/Bangkok,112 Thanh Binh,Vson Telecommunication Service Company Limited,AS135905 VIETNAM POSTS AND TELECOMMUNICATIONS GROUP,103.151.124.160
130,success,United States,US,TX,Texas,Richardson,75081,32.9473,-96.7028,America/Chicago,"Linode, LLC",Linode,"AS63949 Linode, LLC",45.79.31.254
131,success,South Korea,KR,41,Gyeonggi-do,Seongnam-si,13606,37.3638,127.122,Asia/Seoul,Korea Telecom,Kornet,AS4766 Korea Telecom,210.114.22.29
132,success,Bulgaria,BG,22,Sofia-Capital,Sofia,1000,42.6977,23.3219,Europe/Sofia,e-mail: noc@fastvps.biz,Technology Advanced Investment Limited,AS200391 KREZ 999 EOOD,5.188.206.100
133,success,Hong Kong,HK,HEA,Eastern,Causeway Bay,96521,22.2772,114.182,Asia/Hong_Kong,Layerstack Limited,,AS133380 Layerstack Limited,103.20.60.194
134,success,China,CN,BJ,Beijing,Beijing,,39.9042,116.407,Asia/Shanghai,Beijing Kingsoft Cloud Internet Technology Co,"Beijing Kingsoft Cloud Internet Technology Co., Ltd.","AS59019 Beijing Kingsoft Cloud Internet Technology Co., Ltd",120.92.80.120
135,success,Brazil,BR,SP,Sao Paulo,São Paulo,01000-000,-23.5505,-46.6333,America/Sao_Paulo,Telemar Norte Leste S.A.,Telemar Norte Leste S.A,AS7738 Telemar Norte Leste S.A.,200.216.31.20
